DateTime,Fan1Speed,Fan2Speed,CPU Local Temp,GPU Local Temp,CPU Sensor Temp,GPU Sensor Temp,ChargeIC Sensor Temp,Environment Sensor Temp,SSD Sensor Temp,RAM Sensor Temp,PCH Local Temp,PCH Sensor Temp,VRAM Sensor Temp,FBVDDQ Sensor Temp,LidStatus,AdapterH,AdapterL,ThermalMode,PsysH,PsysL
4/17/2024 6:58:36 PM,51,52,70,81,64,61,64,34,71,0,76,0,62,65,14,1,74,3,0,209
4/17/2024 6:58:38 PM,51,52,70,81,64,61,64,34,72,0,76,0,62,65,14,1,74,3,0,220
4/17/2024 6:58:39 PM,51,52,70,81,64,61,64,34,72,0,76,0,62,65,14,1,74,3,0,208
4/17/2024 6:58:41 PM,51,52,70,81,64,61,64,34,72,0,74,0,62,65,14,1,74,3,0,225
4/17/2024 6:58:42 PM,51,52,70,81,64,61,64,34,72,0,76,0,62,65,14,1,74,3,0,213
4/17/2024 6:58:44 PM,51,52,70,81,64,61,64,35,72,0,76,0,62,65,14,1,74,3,0,209
4/17/2024 6:58:46 PM,51,52,70,81,64,61,64,34,72,0,76,0,62,65,14,1,74,3,0,225
4/17/2024 6:58:47 PM,51,52,70,81,64,61,64,34,72,0,76,0,62,65,14,1,74,3,0,222
4/17/2024 6:58:49 PM,51,52,70,81,64,61,64,35,72,0,74,0,62,65,14,1,74,3,0,208
4/17/2024 6:58:50 PM,51,52,70,81,64,61,64,35,72,0,76,0,62,65,14,1,74,3,0,216
4/17/2024 6:58:52 PM,51,52,70,81,64,61,64,34,72,0,74,0,62,65,14,1,74,3,0,223
4/17/2024 6:58:53 PM,51,52,70,81,64,61,64,34,72,0,74,0,62,65,14,1,74,3,0,213
4/17/2024 6:58:55 PM,51,52,70,81,64,61,64,35,72,0,76,0,62,65,14,1,74,3,0,224
4/17/2024 6:58:57 PM,52,52,70,81,64,61,64,35,72,0,76,0,62,65,14,1,74,3,0,227
4/17/2024 6:58:58 PM,51,52,70,81,64,61,64,35,72,0,74,0,62,65,14,1,74,3,0,212
4/17/2024 6:59:00 PM,51,52,70,81,64,61,64,35,72,0,74,0,62,65,14,1,74,3,0,219
4/17/2024 6:59:01 PM,51,52,70,81,64,61,64,35,72,0,74,0,62,65,14,1,74,3,0,217
4/17/2024 6:59:03 PM,51,52,70,81,64,61,64,35,72,0,76,0,62,65,14,1,74,3,0,211
4/17/2024 6:59:05 PM,51,52,70,81,64,61,64,35,72,0,75,0,62,65,14,1,74,3,0,218
4/17/2024 6:59:06 PM,51,52,70,82,64,61,64,35,72,0,76,0,62,65,14,1,74,3,0,208
4/17/2024 6:59:08 PM,51,52,70,81,64,61,64,35,72,0,76,0,62,66,14,1,74,3,0,209
4/17/2024 6:59:09 PM,51,52,70,81,64,61,64,35,72,0,75,0,62,66,14,1,74,3,0,214
4/17/2024 6:59:11 PM,51,52,70,81,64,61,64,35,72,0,74,0,62,66,14,1,74,3,0,218
4/17/2024 6:59:12 PM,51,52,70,81,64,61,64,35,72,0,76,0,62,66,14,1,74,3,0,180
4/17/2024 6:59:14 PM,51,52,70,81,64,61,64,35,72,0,76,0,62,66,14,1,74,3,0,222
4/17/2024 6:59:16 PM,51,52,70,81,64,61,64,35,72,0,76,0,62,66,14,1,74,3,0,210
4/17/2024 6:59:17 PM,51,52,70,81,64,61,64,35,72,0,76,0,62,66,14,1,74,3,0,225
4/17/2024 6:59:19 PM,51,52,70,81,64,61,64,35,72,0,75,0,62,66,14,1,74,3,0,133
4/17/2024 6:59:20 PM,51,52,70,81,64,61,64,35,72,0,75,0,62,66,14,1,74,3,0,225
4/17/2024 6:59:22 PM,51,52,70,81,64,61,65,35,72,0,75,0,62,66,14,1,74,3,0,209
4/17/2024 6:59:24 PM,51,52,70,81,64,61,65,35,73,0,75,0,62,66,14,1,74,3,0,224
4/17/2024 6:59:25 PM,51,52,70,81,64,61,65,35,72,0,76,0,62,66,14,1,74,3,0,217
4/17/2024 6:59:27 PM,51,52,70,81,64,61,65,35,72,0,74,0,62,66,14,1,74,3,0,212
4/17/2024 6:59:28 PM,51,52,70,81,64,61,65,35,72,0,74,0,62,66,14,1,74,3,0,209
4/17/2024 6:59:30 PM,51,52,70,81,64,61,65,35,72,0,74,0,62,66,14,1,74,3,0,226
4/17/2024 6:59:32 PM,51,52,70,81,64,61,65,35,72,0,75,0,62,66,14,1,74,3,0,226
4/17/2024 6:59:33 PM,51,52,70,81,64,61,65,35,72,0,77,0,62,66,14,1,74,3,0,99
4/17/2024 6:59:35 PM,51,52,70,81,64,61,65,35,72,0,77,0,62,66,14,1,74,3,0,222
4/17/2024 6:59:36 PM,51,52,70,81,64,61,65,35,72,0,74,0,62,66,14,1,74,3,0,106
4/17/2024 6:59:38 PM,51,52,70,81,64,61,65,35,72,0,74,0,62,66,14,1,74,3,0,227
4/17/2024 6:59:40 PM,51,52,70,82,64,61,65,35,73,0,74,0,62,66,14,1,74,3,0,226
4/17/2024 6:59:41 PM,51,52,70,81,64,61,65,35,72,0,76,0,62,66,14,1,74,3,0,206
4/17/2024 6:59:43 PM,51,52,70,81,64,61,65,35,72,0,75,0,62,66,14,1,74,3,0,223
4/17/2024 6:59:44 PM,51,52,70,82,65,61,65,35,72,0,75,0,62,66,14,1,74,3,0,211
4/17/2024 6:59:46 PM,51,52,70,81,65,61,65,35,72,0,75,0,62,66,14,1,74,3,0,225
4/17/2024 6:59:48 PM,51,52,70,82,64,61,65,35,72,0,76,0,62,66,14,1,74,3,0,215
4/17/2024 6:59:49 PM,51,52,70,81,65,61,65,35,72,0,76,0,62,66,14,1,74,3,0,210
4/17/2024 6:59:51 PM,51,52,70,81,64,61,65,35,72,0,74,0,62,66,14,1,74,3,0,222
4/17/2024 6:59:52 PM,51,52,70,81,65,61,65,35,72,0,76,0,62,66,14,1,74,3,0,220
4/17/2024 6:59:54 PM,51,52,70,81,65,62,65,35,72,0,76,0,62,66,14,1,74,3,0,209
4/17/2024 6:59:56 PM,51,52,70,82,64,62,65,35,72,0,75,0,62,66,14,1,74,3,0,216
4/17/2024 6:59:57 PM,51,52,70,81,64,61,65,35,72,0,76,0,62,66,14,1,74,3,0,222
4/17/2024 6:59:59 PM,51,52,70,81,65,61,65,35,72,0,77,0,62,66,14,1,74,3,0,226
4/17/2024 7:00:00 PM,52,52,70,81,65,61,65,35,72,0,76,0,62,66,14,1,74,3,0,185
4/17/2024 7:00:02 PM,51,52,70,81,65,61,65,35,72,0,76,0,62,66,14,1,74,3,0,212
4/17/2024 7:00:04 PM,51,52,70,81,65,61,65,35,72,0,75,0,62,66,14,1,74,3,0,226
4/17/2024 7:00:05 PM,51,52,70,81,65,61,65,35,72,0,76,0,62,66,14,1,74,3,0,222
4/17/2024 7:00:07 PM,51,52,70,81,65,62,65,35,73,0,74,0,62,66,14,1,74,3,0,213
4/17/2024 7:00:08 PM,51,52,70,81,65,61,65,35,72,0,77,0,62,66,14,1,74,3,0,221
4/17/2024 7:00:10 PM,51,52,70,81,65,61,65,35,73,0,77,0,62,66,14,1,74,3,0,184
4/17/2024 7:00:12 PM,51,52,70,82,65,61,65,35,73,0,75,0,62,66,14,1,74,3,0,211
4/17/2024 7:00:13 PM,51,52,70,81,65,61,65,35,73,0,75,0,62,66,14,1,74,3,0,230
4/17/2024 7:00:15 PM,51,52,70,81,65,61,65,35,73,0,74,0,62,66,14,1,74,3,0,184
4/17/2024 7:00:17 PM,51,52,70,81,65,61,65,35,73,0,76,0,62,66,14,1,74,3,0,185
4/17/2024 7:00:18 PM,51,52,70,81,65,61,65,35,73,0,76,0,62,66,14,1,74,3,0,221
4/17/2024 7:00:20 PM,51,52,70,81,65,61,65,35,73,0,76,0,62,66,14,1,74,3,0,225
4/17/2024 7:00:21 PM,51,52,70,81,65,61,65,35,73,0,74,0,62,66,14,1,74,3,0,215
4/17/2024 7:00:23 PM,51,52,70,81,65,61,65,35,72,0,74,0,62,66,14,1,74,3,0,214
4/17/2024 7:00:25 PM,51,52,70,81,65,61,65,35,73,0,76,0,62,66,14,1,74,3,0,221
4/17/2024 7:00:26 PM,51,52,70,81,65,62,65,35,72,0,76,0,62,66,14,1,74,3,0,220
4/17/2024 7:00:28 PM,51,52,70,81,65,62,65,35,73,0,74,0,62,66,14,1,74,3,0,210
4/17/2024 7:00:30 PM,51,52,70,81,65,62,65,35,72,0,74,0,62,66,14,1,74,3,0,209
4/17/2024 7:00:31 PM,51,52,70,81,65,62,65,35,72,0,77,0,62,66,14,1,74,3,0,226
4/17/2024 7:00:33 PM,51,52,70,82,65,61,65,35,72,0,74,0,62,66,14,1,74,3,0,215
4/17/2024 7:00:34 PM,51,52,70,81,65,61,65,35,72,0,74,0,62,66,14,1,74,3,0,217
4/17/2024 7:00:36 PM,51,52,70,81,65,61,65,35,73,0,76,0,62,66,14,1,74,3,0,221
4/17/2024 7:00:38 PM,51,52,70,81,65,61,65,35,73,0,75,0,62,66,14,1,74,3,0,213
4/17/2024 7:00:39 PM,51,52,70,81,65,61,65,35,73,0,74,0,62,66,14,1,74,3,0,225
4/17/2024 7:00:41 PM,51,52,70,81,65,61,65,35,73,0,77,0,62,66,14,1,74,3,0,193
4/17/2024 7:00:42 PM,51,52,70,81,65,61,65,35,73,0,77,0,62,66,14,1,74,3,0,219
4/17/2024 7:00:44 PM,51,52,70,82,65,62,65,35,73,0,77,0,62,66,14,1,74,3,0,213
4/17/2024 7:00:46 PM,51,52,70,81,65,62,65,35,73,0,75,0,62,66,14,1,74,3,0,213
4/17/2024 7:00:47 PM,51,52,70,82,65,61,65,35,73,0,76,0,62,66,14,1,74,3,0,221
4/17/2024 7:00:49 PM,51,52,70,82,65,61,65,35,73,0,77,0,62,66,14,1,74,3,0,210
4/17/2024 7:00:51 PM,51,52,70,82,65,62,65,35,73,0,76,0,62,66,14,1,74,3,0,220
4/17/2024 7:00:52 PM,51,52,70,82,65,62,65,35,73,0,76,0,62,66,14,1,74,3,0,209
4/17/2024 7:00:54 PM,51,52,70,81,65,62,65,35,73,0,75,0,62,66,14,1,74,3,0,215
4/17/2024 7:00:55 PM,51,52,70,81,65,62,65,35,73,0,75,0,63,66,14,1,74,3,0,209
4/17/2024 7:00:57 PM,51,52,70,81,65,62,65,35,73,0,75,0,63,66,14,1,74,3,0,219
4/17/2024 7:00:59 PM,51,52,70,81,65,62,65,35,73,0,76,0,63,66,14,1,74,3,0,215
4/17/2024 7:01:00 PM,51,52,70,82,65,62,65,35,73,0,76,0,63,66,14,1,74,3,0,229
4/17/2024 7:01:02 PM,51,52,70,81,65,62,65,35,73,0,77,0,63,66,14,1,74,3,0,221
4/17/2024 7:01:04 PM,51,52,70,81,65,62,65,35,73,0,75,0,63,66,14,1,74,3,0,210
4/17/2024 7:01:05 PM,51,52,70,81,65,62,65,35,73,0,75,0,63,66,14,1,74,3,0,226
4/17/2024 7:01:07 PM,51,52,70,82,65,62,65,35,73,0,75,0,63,66,14,1,74,3,0,228
4/17/2024 7:01:08 PM,51,52,70,81,65,62,65,35,73,0,75,0,63,66,14,1,74,3,0,209
4/17/2024 7:01:10 PM,51,52,70,82,65,62,65,35,73,0,75,0,63,66,14,1,74,3,0,214
4/17/2024 7:01:12 PM,51,52,70,82,65,62,65,36,73,0,77,0,63,66,14,1,74,3,0,212
4/17/2024 7:01:13 PM,51,52,70,81,65,62,65,35,73,0,75,0,63,66,14,1,74,3,0,212
4/17/2024 7:01:15 PM,51,52,70,82,65,62,65,36,73,0,75,0,63,66,14,1,74,3,0,211
4/17/2024 7:01:17 PM,51,52,70,81,65,62,65,35,73,0,75,0,63,66,14,1,74,3,0,210
4/17/2024 7:01:18 PM,51,52,70,82,65,62,65,35,73,0,77,0,63,66,14,1,74,3,0,185
4/17/2024 7:01:20 PM,51,52,70,81,65,62,65,35,73,0,75,0,63,66,14,1,74,3,0,217
4/17/2024 7:01:21 PM,51,52,70,81,65,62,65,35,73,0,76,0,63,66,14,1,74,3,0,220
4/17/2024 7:01:23 PM,51,52,70,81,65,62,65,35,73,0,75,0,63,66,14,1,74,3,0,209
4/17/2024 7:01:25 PM,51,52,70,81,65,62,65,35,73,0,75,0,63,66,14,1,74,3,0,213
4/17/2024 7:01:26 PM,51,52,70,81,65,62,65,35,73,0,77,0,63,66,14,1,74,3,0,219
4/17/2024 7:01:28 PM,51,52,70,81,65,62,66,35,73,0,77,0,63,66,14,1,74,3,0,226
4/17/2024 7:01:29 PM,51,52,70,82,65,62,66,36,73,0,75,0,63,66,14,1,74,3,0,226
4/17/2024 7:01:31 PM,51,52,70,81,65,62,66,36,73,0,77,0,63,66,14,1,74,3,0,224
4/17/2024 7:01:33 PM,51,52,70,81,65,62,66,35,73,0,77,0,63,66,14,1,74,3,0,209
4/17/2024 7:01:34 PM,51,52,70,82,65,62,66,35,73,0,76,0,63,66,14,1,74,3,0,157
4/17/2024 7:01:36 PM,51,52,70,81,65,62,66,36,73,0,77,0,63,66,14,1,74,3,0,170
4/17/2024 7:01:37 PM,52,52,70,81,65,62,66,36,73,0,77,0,63,66,14,1,74,3,0,226
4/17/2024 7:01:39 PM,51,52,70,82,65,62,66,36,73,0,77,0,63,66,14,1,74,3,0,226
4/17/2024 7:01:41 PM,51,52,71,81,65,62,66,36,73,0,77,0,63,66,14,1,74,3,0,226
4/17/2024 7:01:42 PM,52,52,71,82,65,62,66,36,73,0,77,0,63,66,14,1,74,3,0,227
4/17/2024 7:01:44 PM,51,52,71,81,65,62,66,36,73,0,76,0,63,66,14,1,74,3,0,215
4/17/2024 7:01:46 PM,51,52,71,82,65,62,66,36,73,0,77,0,63,66,14,1,74,3,0,207
4/17/2024 7:01:47 PM,51,52,71,82,65,62,66,36,73,0,75,0,63,66,14,1,74,3,0,150
4/17/2024 7:01:49 PM,51,52,70,82,65,62,66,36,73,0,75,0,63,66,14,1,74,3,0,212
4/17/2024 7:01:50 PM,52,52,71,81,65,62,66,35,73,0,76,0,63,66,14,1,74,3,0,223
4/17/2024 7:01:52 PM,51,52,71,82,65,62,66,36,73,0,78,0,63,66,14,1,74,3,0,211
4/17/2024 7:01:54 PM,51,52,71,82,65,62,66,36,73,0,77,0,63,67,14,1,74,3,0,217
4/17/2024 7:01:55 PM,51,52,71,81,65,62,66,36,73,0,77,0,63,67,14,1,74,3,0,226
4/17/2024 7:01:57 PM,51,52,71,82,65,62,66,36,73,0,77,0,63,67,14,1,74,3,0,209
4/17/2024 7:01:58 PM,51,52,70,82,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,218
4/17/2024 7:02:00 PM,51,52,70,82,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,220
4/17/2024 7:02:02 PM,51,52,71,82,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,212
4/17/2024 7:02:03 PM,51,52,71,82,65,62,66,36,73,0,76,0,63,67,14,1,74,3,0,220
4/17/2024 7:02:05 PM,51,52,71,82,65,62,66,36,73,0,76,0,63,67,14,1,74,3,0,224
4/17/2024 7:02:06 PM,51,52,71,82,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,214
4/17/2024 7:02:08 PM,51,52,71,81,65,62,66,36,73,0,77,0,63,67,14,1,74,3,0,220
4/17/2024 7:02:10 PM,51,52,71,81,65,62,66,36,73,0,78,0,63,67,14,1,74,3,0,224
4/17/2024 7:02:11 PM,51,52,71,82,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,222
4/17/2024 7:02:13 PM,51,52,71,82,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,224
4/17/2024 7:02:15 PM,51,52,71,82,66,62,66,36,73,0,75,0,63,67,14,1,74,3,0,213
4/17/2024 7:02:16 PM,51,52,71,82,65,62,66,36,73,0,77,0,63,67,14,1,74,3,0,213
4/17/2024 7:02:18 PM,51,52,71,81,65,62,66,36,73,0,78,0,63,67,14,1,74,3,0,225
4/17/2024 7:02:19 PM,51,52,71,82,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,229
4/17/2024 7:02:21 PM,51,52,71,81,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,212
4/17/2024 7:02:23 PM,51,52,71,82,65,62,66,36,73,0,78,0,63,67,14,1,74,3,0,226
4/17/2024 7:02:24 PM,51,52,71,81,65,62,66,36,73,0,78,0,63,67,14,1,74,3,0,226
4/17/2024 7:02:26 PM,51,52,71,82,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,215
4/17/2024 7:02:27 PM,51,52,71,82,65,62,66,36,73,0,77,0,63,67,14,1,74,3,0,219
4/17/2024 7:02:29 PM,51,52,71,82,65,62,66,36,73,0,77,0,63,67,14,1,74,3,0,219
4/17/2024 7:02:31 PM,51,52,71,81,65,62,66,36,73,0,78,0,63,67,14,1,74,3,0,215
4/17/2024 7:02:32 PM,51,52,71,82,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,208
4/17/2024 7:02:34 PM,51,52,71,81,66,62,66,36,73,0,77,0,63,67,14,1,74,3,0,210
4/17/2024 7:02:36 PM,51,52,71,82,66,62,66,36,73,0,77,0,63,67,14,1,74,3,0,211
4/17/2024 7:02:37 PM,51,52,71,82,66,62,66,36,73,0,77,0,63,67,14,1,74,3,0,225
4/17/2024 7:02:39 PM,51,52,71,82,65,62,66,36,74,0,78,0,63,67,14,1,74,3,0,212
4/17/2024 7:02:40 PM,52,52,71,82,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,217
4/17/2024 7:02:42 PM,51,52,71,82,66,62,66,36,73,0,78,0,63,67,14,1,74,3,0,224
4/17/2024 7:02:44 PM,51,52,71,82,65,62,66,36,73,0,78,0,63,67,14,1,74,3,0,182
4/17/2024 7:02:45 PM,51,52,71,82,65,62,66,36,73,0,78,0,63,67,14,1,74,3,0,212
4/17/2024 7:02:47 PM,51,52,71,82,66,62,66,36,73,0,76,0,63,67,14,1,74,3,0,217
4/17/2024 7:02:48 PM,51,52,71,82,65,62,66,36,73,0,76,0,63,67,14,1,74,3,0,211
4/17/2024 7:02:50 PM,51,52,71,82,66,62,66,36,73,0,76,0,63,67,14,1,74,3,0,227
4/17/2024 7:02:52 PM,51,52,71,82,65,62,66,36,74,0,75,0,63,67,14,1,74,3,0,222
4/17/2024 7:02:53 PM,51,52,71,82,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,216
4/17/2024 7:02:55 PM,52,52,71,81,66,62,66,36,73,0,78,0,63,67,14,1,74,3,0,219
4/17/2024 7:02:57 PM,51,52,71,82,66,62,66,36,73,0,77,0,63,67,14,1,74,3,0,213
4/17/2024 7:02:58 PM,51,52,71,82,66,62,66,36,73,0,76,0,63,67,14,1,74,3,0,222
4/17/2024 7:03:00 PM,51,52,71,82,66,62,66,36,73,0,76,0,63,67,14,1,74,3,0,187
4/17/2024 7:03:01 PM,51,52,71,81,66,62,66,36,73,0,75,0,63,67,14,1,74,3,0,211
4/17/2024 7:03:03 PM,51,52,71,82,66,62,66,36,74,0,75,0,63,67,14,1,74,3,0,226
4/17/2024 7:03:05 PM,51,52,71,82,65,62,66,36,74,0,77,0,63,67,14,1,74,3,0,210
4/17/2024 7:03:06 PM,51,52,71,82,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,230
4/17/2024 7:03:08 PM,51,52,70,81,65,62,66,36,73,0,75,0,63,67,14,1,74,3,0,213
4/17/2024 7:03:10 PM,51,52,71,82,65,62,66,36,74,0,75,0,63,67,14,1,74,3,0,226
4/17/2024 7:03:11 PM,51,52,71,82,65,62,66,36,74,0,75,0,63,67,14,1,74,3,0,215
4/17/2024 7:03:13 PM,51,52,71,82,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,225
4/17/2024 7:03:14 PM,51,52,71,82,66,62,66,36,74,0,77,0,63,67,14,1,74,3,0,220
4/17/2024 7:03:16 PM,51,52,71,82,66,62,66,36,74,0,78,0,63,67,14,1,74,3,0,226
4/17/2024 7:03:18 PM,51,52,71,82,65,62,66,36,74,0,75,0,63,67,14,1,74,3,0,206
4/17/2024 7:03:19 PM,51,52,71,82,65,62,66,36,74,0,75,0,63,67,14,1,74,3,0,208
4/17/2024 7:03:21 PM,52,52,71,82,65,62,66,36,73,0,76,0,63,67,14,1,74,3,0,114
4/17/2024 7:03:22 PM,51,52,71,82,66,62,66,36,73,0,77,0,63,67,14,1,74,3,0,227
4/17/2024 7:03:24 PM,51,52,71,82,66,62,66,36,73,0,78,0,63,67,14,1,74,3,0,210
4/17/2024 7:03:26 PM,51,52,71,82,66,62,66,36,73,0,75,0,63,67,14,1,74,3,0,211
4/17/2024 7:03:27 PM,51,52,71,82,66,62,66,36,74,0,75,0,63,67,14,1,74,3,0,209
4/17/2024 7:03:29 PM,51,52,71,82,66,62,66,36,74,0,78,0,63,67,14,1,74,3,0,148
4/17/2024 7:03:30 PM,51,52,71,82,65,62,66,36,74,0,77,0,63,67,14,1,74,3,0,220
4/17/2024 7:03:32 PM,51,52,71,82,66,62,66,36,73,0,76,0,63,67,14,1,74,3,0,220
4/17/2024 7:03:34 PM,51,52,71,82,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,219
4/17/2024 7:03:35 PM,51,52,71,82,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,227
4/17/2024 7:03:37 PM,52,52,71,83,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,218
4/17/2024 7:03:39 PM,51,52,71,82,66,63,66,36,74,0,77,0,63,67,14,1,74,3,0,212
4/17/2024 7:03:40 PM,51,52,71,82,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,215
4/17/2024 7:03:42 PM,51,52,71,81,66,62,66,36,74,0,78,0,63,67,14,1,74,3,0,218
4/17/2024 7:03:43 PM,51,52,71,82,66,62,66,36,74,0,78,0,63,67,14,1,74,3,0,226
4/17/2024 7:03:45 PM,51,52,71,82,66,62,66,36,74,0,78,0,63,67,14,1,74,3,0,222
4/17/2024 7:03:47 PM,51,52,71,82,66,62,66,36,74,0,78,0,63,67,14,1,74,3,0,226
4/17/2024 7:03:48 PM,51,52,71,82,66,62,66,36,74,0,77,0,63,67,14,1,74,3,0,227
4/17/2024 7:03:50 PM,51,52,71,82,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,216
4/17/2024 7:03:51 PM,51,52,71,82,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,212
4/17/2024 7:03:53 PM,52,52,71,82,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,228
4/17/2024 7:03:55 PM,52,52,71,82,66,62,66,36,74,0,77,0,63,67,14,1,74,3,0,222
4/17/2024 7:03:56 PM,51,52,71,82,66,63,66,36,74,0,77,0,63,67,14,1,74,3,0,213
4/17/2024 7:03:58 PM,51,52,71,82,66,62,66,36,74,0,78,0,63,67,14,1,74,3,0,221
4/17/2024 7:04:00 PM,51,52,71,81,66,62,66,36,74,0,78,0,63,67,14,1,74,3,0,217
4/17/2024 7:04:01 PM,51,52,71,82,66,62,66,36,74,0,77,0,63,67,14,1,74,3,0,218
4/17/2024 7:04:03 PM,51,52,71,82,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,225
4/17/2024 7:04:04 PM,51,52,71,82,66,62,66,36,74,0,78,0,63,67,14,1,74,3,0,184
4/17/2024 7:04:06 PM,51,52,71,82,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,212
4/17/2024 7:04:08 PM,51,52,71,82,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,225
4/17/2024 7:04:09 PM,51,52,71,82,66,62,66,36,74,0,77,0,63,67,14,1,74,3,0,208
4/17/2024 7:04:11 PM,51,52,71,82,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,221
4/17/2024 7:04:13 PM,51,52,71,82,66,63,66,36,74,0,76,0,63,67,14,1,74,3,0,208
4/17/2024 7:04:14 PM,51,52,71,82,66,62,66,36,74,0,76,0,63,67,14,1,74,3,0,215
4/17/2024 7:04:16 PM,51,52,71,82,66,63,66,36,74,0,76,0,63,67,14,1,74,3,0,218
4/17/2024 7:04:17 PM,51,52,71,82,66,63,66,36,74,0,78,0,63,67,14,1,74,3,0,211
4/17/2024 7:04:19 PM,51,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,218
4/17/2024 7:04:21 PM,51,52,71,82,66,62,66,36,74,0,78,0,63,67,14,1,74,3,0,220
4/17/2024 7:04:22 PM,51,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,227
4/17/2024 7:04:24 PM,51,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,211
4/17/2024 7:04:25 PM,51,52,71,82,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,226
4/17/2024 7:04:27 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,212
4/17/2024 7:04:29 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,219
4/17/2024 7:04:30 PM,51,52,71,83,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,210
4/17/2024 7:04:32 PM,51,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,208
4/17/2024 7:04:34 PM,51,52,71,82,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,218
4/17/2024 7:04:35 PM,51,52,71,82,66,63,67,36,74,0,75,0,64,67,14,1,74,3,0,225
4/17/2024 7:04:37 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,219
4/17/2024 7:04:38 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,224
4/17/2024 7:04:40 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,229
4/17/2024 7:04:42 PM,51,52,72,82,66,63,67,36,74,0,77,0,64,67,14,1,74,3,0,217
4/17/2024 7:04:43 PM,51,52,72,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,209
4/17/2024 7:04:45 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,214
4/17/2024 7:04:46 PM,51,52,71,82,66,62,67,36,74,0,76,0,64,67,14,1,74,3,0,138
4/17/2024 7:04:48 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,216
4/17/2024 7:04:50 PM,51,52,71,82,66,62,67,36,74,0,78,0,64,67,14,1,74,3,0,215
4/17/2024 7:04:51 PM,51,52,71,82,66,62,67,36,74,0,77,0,64,67,14,1,74,3,0,209
4/17/2024 7:04:53 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,230
4/17/2024 7:04:55 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,67,14,1,74,3,0,114
4/17/2024 7:04:56 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,67,14,1,74,3,0,228
4/17/2024 7:04:58 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,67,14,1,74,3,0,213
4/17/2024 7:04:59 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,67,14,1,74,3,0,224
4/17/2024 7:05:01 PM,52,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,219
4/17/2024 7:05:03 PM,52,52,71,82,66,63,67,36,74,0,77,0,64,67,14,1,74,3,0,193
4/17/2024 7:05:04 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,67,14,1,74,3,0,208
4/17/2024 7:05:06 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,214
4/17/2024 7:05:07 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,208
4/17/2024 7:05:09 PM,52,52,71,82,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,217
4/17/2024 7:05:11 PM,51,52,71,83,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,204
