date,time,1:t_gpu,1:gpc_clk,1:slowdown,1:clk_mem,1:gpc_util,1:fb_util,1:p_state,1:pwr_tgp,1:NVVDD,1:NVVDDS,1:?,1:fan_rpm,1:pcie_gpu_width,1:pcie_gpu_L0s,1:pcie_gpu_L1,1:pcie_gpu_speed,1:pcie_root_width,1:pcie_root_L0s,1:pcie_root_L1,1:pcie_root_speed,1:GPU_CE,1:GPU_NF,1:GPU_FE,1:GPU_UR,1:ROOT_CE,1:ROOT_NF,1:ROOT_FE,1:ROOT_UR,1:Total_Time_GC6,1:Total_Time_Enter_GC6,1:Total_Time_Exit_GC6,1:GC6_Transition_Count,1:Not_Enter_GC6_Reason,1:?,1:thml_cap,1:pwr_cap,1:volt_cap,1:pstate_cap,1:cpu_pstate,1:cpu_cap,1:cpu_temp
2019/11/19,4:08:46,23.9375,1455,0%,6000,1,0,0,14191,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,40
2019/11/19,4:08:47,24.3438,1455,100%,6000,0,0,0,13945,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,34
2019/11/19,4:08:48,24.4688,1455,100%,6000,0,0,0,14281,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,42
2019/11/19,4:08:49,23.5,360,327%,405,0,0,8,3644,0,N/A,?,0,16,1,1,1,16,1,1,1,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,32
2019/11/19,4:08:50,24.5313,1455,83%,6000,1,0,0,14279,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,50
2019/11/19,4:08:51,24.875,1455,100%,6000,0,0,0,14093,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,39
2019/11/19,4:08:52,24.9688,1455,100%,6000,1,0,0,14226,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,40
2019/11/19,4:08:53,25.2188,1455,100%,6000,0,0,0,14120,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,27
2019/11/19,4:08:54,N/A,N/A,100%,N/A,N/A,N/A,N/A,14120,N/A,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,27
2019/11/19,4:08:55,N/A,N/A,100%,N/A,N/A,N/A,N/A,14120,N/A,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,27
2019/11/19,4:08:56,24.6875,300,0%,405,0,0,8,3697,0,N/A,?,0,16,1,1,1,16,1,1,1,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,35
2019/11/19,4:08:57,24.8125,300,0%,405,0,0,8,3703,0,N/A,?,0,16,1,1,1,16,1,1,1,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:08:58,25.875,1455,0%,6000,3,0,0,14223,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,49
2019/11/19,4:08:59,26.0625,1455,100%,6000,2,0,0,14226,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,46
2019/11/19,4:09:00,25.2188,360,336%,405,1,0,8,3718,0,N/A,?,0,16,1,1,1,16,1,1,1,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,50
2019/11/19,4:09:01,24.9375,360,25%,405,2,1,8,1181,0,N/A,?,0,16,1,1,1,16,1,1,1,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,49
2019/11/19,4:09:02,24.7813,300,4%,405,0,0,8,1086,0,N/A,?,0,16,1,1,1,16,1,1,1,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,50
2019/11/19,4:09:03,26.875,1455,2%,6000,16,8,0,27227,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,30
2019/11/19,4:09:04,33.0938,1860,91%,6000,99,31,0,52140,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,29
2019/11/19,4:09:05,32.9063,1920,99%,6000,67,15,0,50463,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,31
2019/11/19,4:09:06,33.8438,1920,99%,6000,97,22,0,50788,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,32
2019/11/19,4:09:07,34.2813,1920,99%,6000,97,22,0,49171,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,32
2019/11/19,4:09:08,34.8438,1905,100%,6000,97,22,0,50504,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,32
2019/11/19,4:09:09,35.0313,1905,100%,6000,97,22,0,50352,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,33
2019/11/19,4:09:10,35.0625,1890,100%,6000,97,22,0,48709,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,32
2019/11/19,4:09:11,35.5938,1905,99%,6000,97,21,0,47454,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,34
2019/11/19,4:09:12,35.5625,1905,99%,6000,97,21,0,48716,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,33
2019/11/19,4:09:13,35.9688,1905,99%,6000,97,21,0,51014,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,34
2019/11/19,4:09:14,36.4375,1905,100%,6000,97,21,0,50109,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,34
2019/11/19,4:09:16,36.1875,1905,100%,6000,97,21,0,48199,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,33
2019/11/19,4:09:17,36.7813,1920,99%,6000,97,21,0,49186,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,33
2019/11/19,4:09:18,36.5313,1905,100%,6000,97,21,0,49773,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,34
2019/11/19,4:09:19,36.7813,1920,99%,6000,97,21,0,51750,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,34
2019/11/19,4:09:20,37.4375,1920,99%,6000,97,19,0,48077,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,34
2019/11/19,4:09:21,36.7188,1920,100%,6000,97,16,0,49547,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,32
2019/11/19,4:09:22,36.9688,1920,100%,6000,98,15,0,48860,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,32
2019/11/19,4:09:23,37.1563,1920,100%,6000,97,16,0,51242,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,33
2019/11/19,4:09:24,37.6875,1920,99%,6000,97,17,0,46886,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,34
2019/11/19,4:09:25,37.25,1905,100%,6000,98,17,0,47992,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,34
2019/11/19,4:09:26,37.875,1905,99%,6000,97,21,0,49007,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,34
2019/11/19,4:09:27,38.1875,1890,100%,6000,97,22,0,51959,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,34
2019/11/19,4:09:28,38.2188,1890,100%,6000,97,22,0,51356,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,35
2019/11/19,4:09:29,38.3438,1890,100%,6000,97,22,0,51399,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,35
2019/11/19,4:09:30,38.4375,1890,100%,6000,97,24,0,50895,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:09:31,38.5625,1890,100%,6000,97,25,0,49366,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,35
2019/11/19,4:09:32,38.5625,1890,99%,6000,97,25,0,50223,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:09:33,38.4063,1875,100%,6000,97,25,0,49186,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,35
2019/11/19,4:09:34,38.5313,1890,100%,6000,97,25,0,49889,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,35
2019/11/19,4:09:35,38.9063,1875,100%,6000,97,25,0,50364,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:09:36,38.9063,1890,100%,6000,97,25,0,49911,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,35
2019/11/19,4:09:37,39.3125,1905,99%,6000,97,25,0,51118,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,35
2019/11/19,4:09:38,39.4063,1905,99%,6000,96,25,0,50506,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,38
2019/11/19,4:09:39,39.5313,1890,100%,6000,97,25,0,50948,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,38
2019/11/19,4:09:40,39.625,1905,99%,6000,97,26,0,49841,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:09:41,39.5625,1905,100%,6000,97,25,0,50865,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:09:42,39.4688,1890,101%,6000,97,25,0,47967,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:09:43,39.7813,1845,102%,6000,97,24,0,53014,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:09:44,40.0938,1875,99%,6000,97,22,0,45443,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:09:45,39.9375,1845,101%,6000,98,22,0,53261,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,35
2019/11/19,4:09:46,40.0938,1860,100%,6000,98,22,0,51734,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:09:47,40.375,1875,99%,6000,97,22,0,45629,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,38
2019/11/19,4:09:48,39.9688,1875,99%,6000,98,22,0,47441,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,35
2019/11/19,4:09:49,40.5938,1875,99%,6000,97,22,0,48609,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:09:50,40.7188,1875,99%,6000,97,21,0,46736,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:09:51,40.8438,1875,99%,6000,98,21,0,49003,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:09:52,40.0625,1845,100%,6000,98,21,0,45793,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,35
2019/11/19,4:09:53,40.625,1875,99%,6000,97,22,0,48789,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,40
2019/11/19,4:09:54,40.75,1890,99%,6000,98,25,0,52951,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:09:55,40.6875,1860,100%,6000,98,25,0,50728,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,35
2019/11/19,4:09:56,41.0938,1860,100%,6000,98,25,0,52232,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:09:57,41.0625,1875,99%,6000,98,24,0,48454,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,38
2019/11/19,4:09:58,40.8125,1845,101%,6000,98,24,0,50189,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:09:59,40.75,1845,100%,6000,98,24,0,50300,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:10:00,41.4063,1860,99%,6000,98,24,0,49044,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:01,41.0938,1845,100%,6000,98,24,0,51810,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:10:02,41.5313,1860,99%,6000,98,24,0,48388,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:03,41,1860,99%,6000,98,23,0,51280,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:04,41.6875,1845,100%,6000,98,23,0,49807,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:10:05,41.6875,1860,99%,6000,98,23,0,51637,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:06,41.8438,1875,99%,6000,98,22,0,50377,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:07,41.8438,1875,98%,6000,98,21,0,49409,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:08,41.9375,1845,100%,6000,98,21,0,52795,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:10:09,41.375,1860,99%,6000,98,21,0,48453,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:10,41.375,1860,99%,6000,98,21,0,48245,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:11,41.5313,1875,98%,6000,98,21,0,47249,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:12,41.9063,1845,100%,6000,98,21,0,49829,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,38
2019/11/19,4:10:13,41.9063,1875,99%,6000,98,21,0,50420,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:14,42,1875,99%,6000,98,21,0,50469,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,40
2019/11/19,4:10:15,42.125,1860,100%,6000,98,24,0,49092,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,40
2019/11/19,4:10:16,42.0938,1845,101%,6000,98,25,0,48221,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:17,42.0313,1845,100%,6000,98,25,0,49493,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:18,42.0938,1845,100%,6000,98,25,0,49479,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,38
2019/11/19,4:10:19,41.9375,1845,100%,6000,98,25,0,50119,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:20,42.2188,1845,100%,6000,98,25,0,49944,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:21,42.2188,1830,101%,6000,98,25,0,48910,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,38
2019/11/19,4:10:22,42.6875,1845,99%,6000,98,26,0,49824,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:23,42,1830,100%,6000,98,26,0,50147,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
2019/11/19,4:10:24,41.9375,1845,99%,6000,98,26,0,50082,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,36
2019/11/19,4:10:25,42.1563,1845,99%,6000,98,26,0,49189,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,38
2019/11/19,4:10:26,42.7813,1830,100%,6000,98,26,0,48290,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,N/A,P0,37
