date,time,1:t_gpu,1:t_mem,1:gpc_clk,1:slowdown,1:clk_mem,1:gpc_util,1:fb_util,1:video_util,1:gpu_state,1:p_state,1:gpu_ts_ns,1:pwr_tgp,1:pwr_nvvdd,1:pwr_fbvdd,1:NVVDD,1:pcie_gpu_width,1:pcie_gpu_L0s,1:pcie_gpu_L1,1:pcie_gpu_speed,1:pcie_root_width,1:pcie_root_L0s,1:pcie_root_L1,1:pcie_root_speed,1:GPU_CE,1:GPU_NF,1:GPU_FE,1:GPU_UR,1:ROOT_CE,1:ROOT_NF,1:ROOT_FE,1:ROOT_UR,1:pcie_bw_TX,1:pcie_bw_RX,1:Total_Time_GC6,1:Total_Time_Enter_GC6,1:Total_Time_Exit_GC6,1:GC6_Transition_Count,1:Not_Enter_GC6_Reason,1:d_notifier_limit,1:thml_cap,1:pwr_cap,1:volt_cap,1:pstate_cap,1:capping_reason,1:cpu_clk,1:?,1:?,1:cpu_temp,1:cpu_tdp,1:cpu_prochot,1:cpu_pl1,1:cpu_pl2,1:cpu_tcc,1:DB-DC_TPP_Limit,1:DC_CPU_TDP_Limit(mW),1:TPP_Measured,1:DB-DC_ROS_reserve,1:DB-DC_Batt_Current_Limit,1:Batt_Drain_Rate(mW),1:Batt_Voltage,1:ppab_state,1:AC_Target_TPP_Limit,1:AC_Baseline_TGP_mode_2,1:AC_Max_GPU_Offset,1:AC_Min_GPU_Offset,1:AC_TPP_Target,1:DC_ROS_Reserve_Override,1:Highest_Perf,1:Max_Perf_Level,1:AC_DC,1:charge_level,1:full_capacity,1:remaining_capacity
2022/12/30,16:44:14,60.1719,72,810,100%,6000,27,4,0,ON,4,1.67E+18,25064,8886,9978,0.625,16,0,0,3,16,0,0,3,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,3931,?,?,87,139.01,0,135,190,97,N/A,N/A,164.071152,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:15,60.3789,70,1095,100%,810,43,23,0,ON,5,1.67E+18,17752,6073,5479,0.625,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,3983,?,?,85,137.36,0,135,190,97,N/A,N/A,155.1073,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:16,60.3789,70,1095,100%,810,43,23,0,ON,5,1.67E+18,17752,6073,5479,0.625,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,3976,?,?,94,138.41,0,135,190,97,N/A,N/A,156.164963,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:17,60.8477,70,615,100%,6000,20,3,0,ON,4,1.67E+18,23102,6908,9994,0.625,16,0,0,3,16,0,0,3,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,3926,?,?,83,144.94,0,135,190,97,N/A,N/A,168.037796,N/A,N/A,0,17436,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:18,60.7617,70,495,12%,6000,24,3,0,ON,4,1.67E+18,18368,6266,5902,0.625,16,0,0,3,16,0,0,3,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,3909,?,?,87,146.98,0,135,190,97,N/A,N/A,165.352036,N/A,N/A,0,17436,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:20,60.7617,70,495,12%,6000,24,3,0,ON,4,1.67E+18,18368,6266,5902,0.625,16,0,0,3,16,0,0,3,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,3912,?,?,87,142.66,0,135,190,97,N/A,N/A,161.032272,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:21,60.7617,70,495,12%,6000,24,3,0,ON,4,1.67E+18,18368,6266,5902,0.625,16,0,0,3,16,0,0,3,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,3915,?,?,87,141.71,0,135,190,97,N/A,N/A,160.082657,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:22,60.7617,70,540,100%,810,40,20,0,ON,5,1.67E+18,15502,5082,4220,0.625,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,3913,?,?,87,139.68,0,135,190,97,N/A,N/A,155.181015,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:23,60.7617,70,540,100%,810,40,20,0,ON,5,1.67E+18,15502,5082,4220,0.625,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,3965,?,?,81,109.98,0,135,190,97,N/A,N/A,125.48539,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:24,N/A,70,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,1.67E+18,N/A,N/A,N/A,N/A,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,4822,?,?,76,53.09,0,135,190,97,N/A,N/A,53.090103,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:25,N/A,70,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,1.67E+18,N/A,N/A,N/A,N/A,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,3747,?,?,70,19.18,0,135,190,97,N/A,N/A,19.180019,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:26,N/A,70,N/A,N/A,N/A,N/A,N/A,0,ON,N/A,1.67E+18,N/A,N/A,N/A,N/A,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,4488,?,?,76,31,0,135,190,97,N/A,N/A,31.002499,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:27,N/A,70,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,1.67E+18,N/A,N/A,N/A,N/A,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,4047,?,?,70,21.12,0,135,190,97,N/A,N/A,21.116364,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:28,N/A,70,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,1.67E+18,N/A,N/A,N/A,N/A,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,4876,?,?,86,49.34,0,135,190,97,N/A,N/A,49.339729,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:29,N/A,70,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,1.67E+18,N/A,N/A,N/A,N/A,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,4169,?,?,68,19.39,0,135,190,97,N/A,N/A,19.390787,N/A,N/A,0,17435,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:30,N/A,70,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,1.67E+18,N/A,N/A,N/A,N/A,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,3584,?,?,72,17.76,0,135,190,97,N/A,N/A,17.761051,N/A,N/A,0,17437,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:31,N/A,70,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,1.67E+18,N/A,N/A,N/A,N/A,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,3436,?,?,70,17.04,0,135,190,97,N/A,N/A,17.035105,N/A,N/A,0,17437,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:32,N/A,70,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,1.67E+18,N/A,N/A,N/A,N/A,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,4764,?,?,79,60.92,0,135,190,97,N/A,N/A,60.917458,N/A,N/A,0,17436,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:44:33,N/A,70,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,1.67E+18,N/A,N/A,N/A,N/A,16,0,0,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,4014,?,?,66,21.19,0,135,190,97,N/A,N/A,21.187984,N/A,N/A,0,17436,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
